"ï..creation_date","line_number","quantity","org_id","ITEM_KEY","invoice_date","Line.Net.Sales...Local","Line.Net.Sales","line_total_cost_functional","line_total_cost_corp","Line.Prime.Cost...Local","Line.Prime.Cost","corp_exch","map_corp_exch","functionalcurr","Line.Gross.Sales...Local","Line.Gross.Sales","Line.Total.Discount...Local","Line.Total.Discount","transactionalcurrency","standardpricelistcurr","dsn","CUSTOMER_KEY","service_type","invoice_number","ORDER_NUMBER","ORDER_TYPE_ID","SourceTable","ORDER_STATUS","EM_KEY","Operational_Revenue","Operational_Revenue_Corp","Operational_Prime_Cost","Operational_Prime_Cost_corp","Operational_standard_cost","Operational_standard_cost_Corp","BMS.Order.Type.Code","Item.Number","Item.Description","User.Item.Type","BRAND_FRANCHISE_PRODUCT","PRICE_GROUP","CUSTOMER_NAME","CUSTOMER_NUMBER","CUSTOMER_TYPE","POSTAL_CODE","STATE","COUNTRY","INTERNAL_CUSTOMER_FLAG","BMS.Receivable.Type.Code","ï..creation_date.1","line_number.1","quantity.1","org_id.1","ITEM_KEY.1","invoice_date.1","Line.Net.Sales...Local.1","Line.Net.Sales.1","line_total_cost_functional.1","line_total_cost_corp.1","Line.Prime.Cost...Local.1","Line.Prime.Cost.1","corp_exch.1","map_corp_exch.1","functionalcurr.1","Line.Gross.Sales...Local.1","Line.Gross.Sales.1","Line.Total.Discount...Local.1","Line.Total.Discount.1","transactionalcurrency.1","standardpricelistcurr.1","dsn.1","CUSTOMER_KEY.1","service_type.1","invoice_number.1","ORDER_NUMBER.1","ORDER_TYPE_ID.1","SourceTable.1","ORDER_STATUS.1","EM_KEY.1","Operational_Revenue.1","Operational_Revenue_Corp.1","Operational_Prime_Cost.1","Operational_Prime_Cost_corp.1","Operational_standard_cost.1","Operational_standard_cost_Corp.1","BMS.Order.Type.Code.1","Item.Number.1","Item.Description.1","User.Item.Type.1","BRAND_FRANCHISE_PRODUCT.1","PRICE_GROUP.1","CUSTOMER_NAME.1","CUSTOMER_NUMBER.1","CUSTOMER_TYPE.1","POSTAL_CODE.1","STATE.1","COUNTRY.1","INTERNAL_CUSTOMER_FLAG.1","BMS.Receivable.Type.Code.1"
1,8,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,8,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,1,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,1,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,10,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,10,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,4,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,4,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,13,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,13,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,3,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,3,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,2,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,2,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,16,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,16,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,13,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,13,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,11,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,11,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,6,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,6,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,8,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,8,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,15,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,15,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,6,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,6,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,14,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,14,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,7,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,7,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,1,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,1,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,5,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,5,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,11,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,11,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,9,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,9,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,14,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,14,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,16,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,16,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,12,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,12,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,12,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,12,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70050,20411,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,2,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,2,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,5,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15,1,5,1,24,139,1,2960,2960,2724,2724,2724,2724,1,1,2,0,0,-2724,-2724,2,2,5,71,2,70051,20412,33,2,2,-1,2960,2960,0,0,0,0,1,99,188,121,10,2,92,70,15,155,5,2,1,15
1,1,1,24,357,1,268,268,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,5,71,1,70050,20411,33,1,1,-1,268,268,0,0,0,0,1,266,179,84,10,2,92,70,15,155,5,2,1,15,1,1,1,24,357,1,268,268,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,5,71,1,70050,20411,33,1,1,-1,268,268,0,0,0,0,1,266,179,84,10,2,92,70,15,155,5,2,1,15
1,1,1,24,357,1,268,268,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,5,71,1,70051,20412,33,1,1,-1,268,268,0,0,0,0,1,266,179,84,10,2,92,70,15,155,5,2,1,15,1,1,1,24,357,1,268,268,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,5,71,1,70051,20412,33,1,1,-1,268,268,0,0,0,0,1,266,179,84,10,2,92,70,15,155,5,2,1,15
1,19,16,24,10,1,414.4,414.4,320,320,320,320,1,1,2,320,320,0,0,2,2,5,71,2,70051,20412,33,2,2,-1,414.4,414.4,320,320,320,320,1,7,35,152,12,7,92,70,15,155,5,2,1,15,1,19,16,24,10,1,414.4,414.4,320,320,320,320,1,1,2,320,320,0,0,2,2,5,71,2,70051,20412,33,2,2,-1,414.4,414.4,320,320,320,320,1,7,35,152,12,7,92,70,15,155,5,2,1,15
1,18,16,24,6,1,401.92,401.92,310.4,310.4,310.4,310.4,1,1,2,310.4,310.4,0,0,2,2,5,71,2,70051,20412,33,2,2,-1,401.92,401.92,310.4,310.4,310.4,310.4,1,4,276,152,12,7,92,70,15,155,5,2,1,15,1,18,16,24,6,1,401.92,401.92,310.4,310.4,310.4,310.4,1,1,2,310.4,310.4,0,0,2,2,5,71,2,70051,20412,33,2,2,-1,401.92,401.92,310.4,310.4,310.4,310.4,1,4,276,152,12,7,92,70,15,155,5,2,1,15
1,18,16,24,6,1,401.92,401.92,310.4,310.4,310.4,310.4,1,1,2,310.4,310.4,0,0,2,2,5,71,2,70050,20411,33,2,2,-1,401.92,401.92,310.4,310.4,310.4,310.4,1,4,276,152,12,7,92,70,15,155,5,2,1,15,1,18,16,24,6,1,401.92,401.92,310.4,310.4,310.4,310.4,1,1,2,310.4,310.4,0,0,2,2,5,71,2,70050,20411,33,2,2,-1,401.92,401.92,310.4,310.4,310.4,310.4,1,4,276,152,12,7,92,70,15,155,5,2,1,15
1,19,16,24,10,1,414.4,414.4,320,320,320,320,1,1,2,320,320,0,0,2,2,5,71,2,70050,20411,33,2,2,-1,414.4,414.4,320,320,320,320,1,7,35,152,12,7,92,70,15,155,5,2,1,15,1,19,16,24,10,1,414.4,414.4,320,320,320,320,1,1,2,320,320,0,0,2,2,5,71,2,70050,20411,33,2,2,-1,414.4,414.4,320,320,320,320,1,7,35,152,12,7,92,70,15,155,5,2,1,15
1,2,1,36,63,1,48.02,48.02,35.4,35.4,35.4,35.4,1,1,2,63.01,63.01,27.61,27.61,2,2,7,164,2,21743,1104390,4,2,2,-1,48.02,48.02,35.4,35.4,35.4,35.4,1,50,306,110,10,7,175,164,14,189,3,2,1,14,1,2,1,36,63,1,48.02,48.02,35.4,35.4,35.4,35.4,1,1,2,63.01,63.01,27.61,27.61,2,2,7,164,2,21743,1104390,4,2,2,-1,48.02,48.02,35.4,35.4,35.4,35.4,1,50,306,110,10,7,175,164,14,189,3,2,1,14
1,1,1,36,168,1,4458.75,4458.75,3460,3460,3460,3460,1,1,2,5945,5945,2485,2485,2,2,7,164,2,21743,1104390,4,2,2,-1,4458.75,4458.75,3460,3460,3460,3460,1,127,68,122,10,2,175,164,14,189,3,2,1,14,1,1,1,36,168,1,4458.75,4458.75,3460,3460,3460,3460,1,1,2,5945,5945,2485,2485,2,2,7,164,2,21743,1104390,4,2,2,-1,4458.75,4458.75,3460,3460,3460,3460,1,127,68,122,10,2,175,164,14,189,3,2,1,14
1,4,1,36,118,1,40.7,40.7,30,30,30,30,1,1,2,53.4,53.4,23.4,23.4,2,2,7,164,2,21743,1104390,4,2,2,-1,40.7,40.7,30,30,30,30,1,84,196,98,10,7,175,164,14,189,3,2,1,14,1,4,1,36,118,1,40.7,40.7,30,30,30,30,1,1,2,53.4,53.4,23.4,23.4,2,2,7,164,2,21743,1104390,4,2,2,-1,40.7,40.7,30,30,30,30,1,84,196,98,10,7,175,164,14,189,3,2,1,14
1,3,1,36,103,1,56.16,56.16,41.4,41.4,41.4,41.4,1,1,2,73.69,73.69,32.29,32.29,2,2,7,164,2,21743,1104390,4,2,2,-1,56.16,56.16,41.4,41.4,41.4,41.4,1,79,150,98,10,7,175,164,14,189,3,2,1,14,1,3,1,36,103,1,56.16,56.16,41.4,41.4,41.4,41.4,1,1,2,73.69,73.69,32.29,32.29,2,2,7,164,2,21743,1104390,4,2,2,-1,56.16,56.16,41.4,41.4,41.4,41.4,1,79,150,98,10,7,175,164,14,189,3,2,1,14
1,1,1,57,354,1,2100,2100,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,11,44,1,3729,195701,8,1,1,-1,2100,2100,0,0,0,0,1,265,144,82,10,2,62,43,8,24,37,2,2,8,1,1,1,57,354,1,2100,2100,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,11,44,1,3729,195701,8,1,1,-1,2100,2100,0,0,0,0,1,265,144,82,10,2,62,43,8,24,37,2,2,8
1,1,1,57,354,1,2100,2100,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,11,44,1,3730,195702,8,1,1,-1,2100,2100,0,0,0,0,1,265,144,82,10,2,62,43,8,24,37,2,2,8,1,1,1,57,354,1,2100,2100,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,11,44,1,3730,195702,8,1,1,-1,2100,2100,0,0,0,0,1,265,144,82,10,2,62,43,8,24,37,2,2,8
1,1,1,57,372,1,71716,71716,65787,65787,65787,65787,1,1,2,65787,65787,0,0,2,2,11,44,2,3730,195702,8,2,2,-1238404257,71716,71716,65787,65787,65787,65787,1,271,167,114,1,1,62,43,8,24,37,2,2,8,1,1,1,57,372,1,71716,71716,65787,65787,65787,65787,1,1,2,65787,65787,0,0,2,2,11,44,2,3730,195702,8,2,2,-1238404257,71716,71716,65787,65787,65787,65787,1,271,167,114,1,1,62,43,8,24,37,2,2,8
1,1,1,57,354,1,2960,2960,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,11,44,1,3698,195665,8,1,1,-1,2960,2960,0,0,0,0,1,265,144,82,10,2,62,43,8,24,37,2,2,8,1,1,1,57,354,1,2960,2960,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,11,44,1,3698,195665,8,1,1,-1,2960,2960,0,0,0,0,1,265,144,82,10,2,62,43,8,24,37,2,2,8
1,1,1,57,371,1,291802,291802,235116,235116,235116,235116,1,1,2,235116,235116,0,0,2,2,11,44,2,3698,195665,8,2,2,-1157315692,291802,291802,235116,235116,235116,235116,1,270,170,114,1,1,62,43,8,24,37,2,2,8,1,1,1,57,371,1,291802,291802,235116,235116,235116,235116,1,1,2,235116,235116,0,0,2,2,11,44,2,3698,195665,8,2,2,-1157315692,291802,291802,235116,235116,235116,235116,1,270,170,114,1,1,62,43,8,24,37,2,2,8
1,1,1,6,227,1,7989.15,7989.15,6791,6791,6791,6791,1,1,2,13316,13316,6525,6525,2,2,2,66,2,2435,314772,45,2,2,-1,7989.15,7989.15,6791.16,6791.16,6791.16,6791.16,1,175,114,88,10,3,107,65,3,59,7,2,1,3,1,1,1,6,227,1,7989.15,7989.15,6791,6791,6791,6791,1,1,2,13316,13316,6525,6525,2,2,2,66,2,2435,314772,45,2,2,-1,7989.15,7989.15,6791.16,6791.16,6791.16,6791.16,1,175,114,88,10,3,107,65,3,59,7,2,1,3
1,1,2,6,240,1,376,376,322.8,322.8,322.8,322.8,1,1,2,558.44,558.44,235.64,235.64,2,2,2,66,2,2438,314770,45,2,2,-1,376,376,322.8,322.8,322.8,322.8,1,183,205,110,10,7,107,65,3,59,7,2,1,3,1,1,2,6,240,1,376,376,322.8,322.8,322.8,322.8,1,1,2,558.44,558.44,235.64,235.64,2,2,2,66,2,2438,314770,45,2,2,-1,376,376,322.8,322.8,322.8,322.8,1,183,205,110,10,7,107,65,3,59,7,2,1,3
1,3,0,6,261,1,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,2,66,2,2438,314770,45,2,2,-1,0,0,0,0,0,0,1,191,113,88,10,5,107,65,3,59,7,2,1,3,1,3,0,6,261,1,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,2,66,2,2438,314770,45,2,2,-1,0,0,0,0,0,0,1,191,113,88,10,5,107,65,3,59,7,2,1,3
5,1,1,36,364,1,0,0,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,7,162,1,21957,1104683,4,1,1,-1,0,0,0,0,0,0,1,267,180,85,10,2,28,162,11,102,3,2,1,11,5,1,1,36,364,1,0,0,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,7,162,1,21957,1104683,4,1,1,-1,0,0,0,0,0,0,1,267,180,85,10,2,28,162,11,102,3,2,1,11
1,1,1,36,75,1,1834.09,1834.09,1582,1582,1582,1582,1,1,2,2690,2690,1108,1108,2,2,7,162,2,21968,1104647,4,2,2,-1,1834.09,1834.09,1582,1582,1582,1582,1,59,28,125,10,2,28,162,11,102,3,2,1,11,1,1,1,36,75,1,1834.09,1834.09,1582,1582,1582,1582,1,1,2,2690,2690,1108,1108,2,2,7,162,2,21968,1104647,4,2,2,-1,1834.09,1834.09,1582,1582,1582,1582,1,59,28,125,10,2,28,162,11,102,3,2,1,11
1,1,1,36,442,1,599,599,477,477,477,477,1,1,2,795,795,318,318,2,2,7,162,2,21957,1104683,4,2,2,-1,599,599,477,477,477,477,1,325,317,88,10,2,28,162,11,102,3,2,1,11,1,1,1,36,442,1,599,599,477,477,477,477,1,1,2,795,795,318,318,2,2,7,162,2,21957,1104683,4,2,2,-1,599,599,477,477,477,477,1,325,317,88,10,2,28,162,11,102,3,2,1,11
1,2,1,36,226,1,2313,2313,1966,1966,1966,1966,1,1,2,3277,3277,1311,1311,2,2,7,162,2,21976,1096515,4,2,2,-1,2313,2313,1966,1966,1966,1966,1,174,269,88,10,2,28,162,11,102,3,2,1,11,1,2,1,36,226,1,2313,2313,1966,1966,1966,1966,1,1,2,3277,3277,1311,1311,2,2,7,162,2,21976,1096515,4,2,2,-1,2313,2313,1966,1966,1966,1966,1,174,269,88,10,2,28,162,11,102,3,2,1,11
1,1,1,36,230,1,11348.59,11348.59,9987,9987,9987,9987,1,1,2,19582,19582,9595,9595,2,2,7,162,2,21976,1096515,4,2,2,-1,11348.59,11348.59,9987,9987,9987,9987,1,178,120,88,10,3,28,162,11,102,3,2,1,11,1,1,1,36,230,1,11348.59,11348.59,9987,9987,9987,9987,1,1,2,19582,19582,9595,9595,2,2,7,162,2,21976,1096515,4,2,2,-1,11348.59,11348.59,9987,9987,9987,9987,1,178,120,88,10,3,28,162,11,102,3,2,1,11
1,1,1,36,162,1,3842.05,3842.05,3313,3313,3313,3313,1,1,2,5635,5635,2322,2322,2,2,7,162,2,21969,1104646,4,2,2,-1,3842.05,3842.05,3313,3313,3313,3313,1,122,71,125,10,2,28,162,11,102,3,2,1,11,1,1,1,36,162,1,3842.05,3842.05,3313,3313,3313,3313,1,1,2,5635,5635,2322,2322,2,2,7,162,2,21969,1104646,4,2,2,-1,3842.05,3842.05,3313,3313,3313,3313,1,122,71,125,10,2,28,162,11,102,3,2,1,11
1,3,1,36,87,1,2682.95,2682.95,2172,2172,2172,2172,1,1,2,3935,3935,1763,1763,2,2,7,162,2,21972,1104648,4,2,2,-1,2682.95,2682.95,2172,2172,2172,2172,1,70,40,125,10,2,28,162,11,102,3,2,1,11,1,3,1,36,87,1,2682.95,2682.95,2172,2172,2172,2172,1,1,2,3935,3935,1763,1763,2,2,7,162,2,21972,1104648,4,2,2,-1,2682.95,2682.95,2172,2172,2172,2172,1,70,40,125,10,2,28,162,11,102,3,2,1,11
1,2,1,36,55,1,27.67,27.67,20.4,20.4,20.4,20.4,1,1,2,36.31,36.31,15.91,15.91,2,2,7,162,2,21972,1104648,4,2,2,-1,27.67,27.67,20.4,20.4,20.4,20.4,1,48,306,110,10,7,28,162,11,102,3,2,1,11,1,2,1,36,55,1,27.67,27.67,20.4,20.4,20.4,20.4,1,1,2,36.31,36.31,15.91,15.91,2,2,7,162,2,21972,1104648,4,2,2,-1,27.67,27.67,20.4,20.4,20.4,20.4,1,48,306,110,10,7,28,162,11,102,3,2,1,11
1,2,1,43,396,1,1904,1904,1669.49,1669.49,1669.49,1669.49,1,1,2,1669.49,1669.49,0,0,2,2,8,12,2,81747,257020,26,2,2,-1,1904,1904,1669.49,1669.49,1669.49,1669.49,1,293,95,126,10,2,96,11,2,195,15,2,1,2,1,2,1,43,396,1,1904,1904,1669.49,1669.49,1669.49,1669.49,1,1,2,1669.49,1669.49,0,0,2,2,8,12,2,81747,257020,26,2,2,-1,1904,1904,1669.49,1669.49,1669.49,1669.49,1,293,95,126,10,2,96,11,2,195,15,2,1,2
1,1,1,43,335,1,30406,30406,26195,26195,26195,26195,1,1,2,0,0,-26195,-26195,2,2,8,12,2,81751,252704,26,2,2,-1,30406,30406,26195,26195,26195,26195,1,247,77,97,10,2,96,11,2,195,15,2,1,2,1,1,1,43,335,1,30406,30406,26195,26195,26195,26195,1,1,2,0,0,-26195,-26195,2,2,8,12,2,81751,252704,26,2,2,-1,30406,30406,26195,26195,26195,26195,1,247,77,97,10,2,96,11,2,195,15,2,1,2
